;text;target
158;zaliczac bez problem obecnosc nie byc obowiazkowy na wyklad ale pan doktor mowic badzo ciekawy rzecz wiedz polec chodzic jesli chciec sie miec wiecej niz to trzeba napisac jakas praca to znaczy sciagnac cos z net i wydrukowac no i wtedy miec sie;2
159;zalezec z jaki grupa miec do czynic u my fizykac wppt wejsciowka byc czesto i dosc szczegolowy mozna powiedziec ze traktowac my z specjalny troska wink rowniez jesli chodzic o sprawozdanie nigdy nie trzeba byc oddawac w termin mozna byc on sie zwalic z kilka sprawka przed sam sesja a nawet w trakt oceniac dosc skrupulatnie bardzo dobrze znac sie na rzecz;3
160;doktor metr zielinsko blajetc kurs chemia organiczny ii cwiczenie b bardzo przyjaznie nastawiona do student bardzo dobrze tlumaczyc zadanek kolokwi ukladac prowadzic wyklad wiec na ten temat nie mo co sie wypowiadac ogolnie polecac swietny kobieta moc zarazic milosc do chemia organiczny wink;2
161;dotyczyc wyklad z elementow biotechnologia na technologia chemiczny wyklada ciekawy jednak trudno robic dobry notatka poniewaz pan doktor strasznie leciec;3
162;miec em juz semestr kosz za kazdy raz z ktos inny u gryszko byc tak sam sie rozgrzewac rzut i tym podobne a potem podzial na druzyna i grac do punkt i zmiana jak byc mniej czlowiek to dlugi mecz wedlug ja ten minuta to trochy za malo czas zdazac sie ze podzielic na druzyna i grac smy streetballa na kosze zwycieski moc raz opuscic zajecia bez konsekwencja zeby dostac bdb mozna byc miec nieobecnosc nieodrobiic nie mowic to dopiero przy wystawiac ocena atmosfera bardzo dobry prowadzic nie wychodzic nigdzie w czas zajecia tylko caly czas sedziowac powiedziec nawet jaki skutecznosc rzut wolny miec druzyna od czas do czas opieprza ktos za egoistyczny gra i bardzo dobrze naprawde mozna siebie pograc ale pod warunek ze grac sie dluzy niz do punkt;2
163;ocena unikac zaliczen brak ja nie zaliczyl robil kurs powtorowy prowadzic niezrozumiale nic nie naciagac punktow nie wart sie klucic bo jeszcze obniza ocene ogolc lipa ja by metr od on uciekalc jak najdalej;1
164;zdecydowanie polecem choc to totalny tajfun na tablica i co chwila trzeba on poprawiac to facet byc spoko jak czegos nie rozumiec to ty wytlumac jak do on podejdziec co najwazniejsze co chwila skracac naprawde warto;2
165;ocena do przejsc pan Jerzy to calkiem fajny matematyk co prawda dosyc ekscentryczny ale nie byc taki zly jak by sie moc wydawac ja miec em z on analiza i byc dosyc ciekawie kolokwia robic ambitny wiec warto sie uczyc miec nietypowy podejscie do matematyka zadanie wymyslac sam a nie korzystac z skrypt lubic aktywny na cwiczenia i za to zbierac sie u on sporo punkt na kolo tez warto walczyc do koniec bo to moc zaprocentowac u on liczyc sie sposob myslenie i podejscie do zadanie stawiac punkt za tok myslenie nawet jesli zadanie nie byc do koniec rozwiazac lub byc zle rozwiazac ogolnie pozytywnie byc ale dosyc ciezko nie polecac to ktory liczyc na latwy zaliczenie;3
166;po pierwszy mgr merdas doktor jeszcze nie zrobil i kto wiedziec czy zrobic spoko zie zaliczyc u on non problemo tylko tzrba przerobic zadanek z list ktore dawac podobny dawac na kolo takze zadanie robic na wykladzie zdarzaja sie na kolo pozdro polecac;2
167;wyklad i cwiczenie byc prowadzic b dobrze o ile nie musiec gonic z material wtedy byc to robic poprost zaszybko z zaliczeen nie miec duzy problem;2
168;przyrzad pp laborka polecac ten pan byc w porzadek wejsciowka nie byc trudny trzeba sie pouczyc z marciniak i instrukcja jak nie zaliczyc nie wywalac z zajecy mozna poprawic kartkowka na konsultacja potem tlumaczone byc dane cwiczenie wszystko jasno oceniac byc to co zostac zrobic a nie to co miec byc zrobic czesto nie starczac czas by wykonac caly cwiczenie pomagac w raz co bardzo sprawiedliwy;2
169;spac mozny jak na wiekszosci humanow pelen luz z zaliczeen zadc problemow a chodzic nie warto bo i tak sie z to nic nie wyniesc tylko czas sie tracic uwierzcie ja byl raz na i ostatni przy wpies i powiedzial jeszcze zdanie i miec;3
170;historia filozofia czlowiek i religia ocena dac sie przezyc b jesli chciec podyskutowac z pan ratajczakie nie miec sprawa byc otwarty na wszelki glos z sala Jesli sa zgodny z on poglad jesli miec inny zdanie po ten rozmowa bedziesz miec on mozna zupelnie nic nie robic byle nie miec za duzo nieobecnosc i zaliczyc ocene podwyzszac za referat lub wystapiec w przypadek seminarka jezec kogos nie intersowac human to mozna nawet spac byle nie chrapac wazny dla pan doktor byc teoria tzn nie trzeba sie on uczyc tylko zrozumiec pewien sprawa i pamietajcie wazny byc prawda prawda i jeszcze raz prawda d ogolnie polecac;2
171;analiza matematyczny i wyklad i cwiczenie elektryczny ciekawy calkiem zrozumiac tak wszystko tlumaczyc;2
172;kurs francuski b i b e bdb b bardzo sympatyczny pan lubic pozartowac na lekcja ale trzymac sie plan lekcja nie byc ten zart za duzo lekcja prowadzic mowic po francuski dbac o to by kazdy sie na zajecia odezwac ale jesli ktos cos nie potrafic nie gnebic pomagac nie miec zaden stres mily stosunek do student zaden problem jesli dobrze siebie radzic nie zwracac uwaga na nieobecnosc wazny by byc wszystko pozaliczac kolokwi niezbyt trudny material z zajecia nie miec u on kartkowko w ogol polecac;2
173;pani joanny byc okolo mial z nia cilowetr z analiza i na tez chetc by metr do on pojsc jak miec u pani bihun cw to praktycznie wyklad nie byc potrzebny gdyz wszystko tlumaczyc wink goraco polecac wink;2
174;ocena plecac pomimo zabawny chod i wyglad polecac w przeciwienstwo do pank problem sa przedstawic o wielel dobrze czesto sie mylic przy sprawdzac wiec warto wybrac sie na konsultacja dpoo kolo i czas dac sie o cos wyklucic w oj przypadek punkt uratowalyc ja tylek i zaliczyl trzeba sie to pouczyc;2
175;polecac wyluzowac koles nie robic duzy problem no ale to banalny przedmiot pan na zalicznie byc prosty kolowium z formatowac tekst w wordz i stworzyc nieskoplikowany baza dane no i ten pierwszy zajecia czyli zapoznac sie z pracownia i przepis bhp istny polewka;2
176;analiza wyklad metoda matematyczny fizyka wyklad i cwiczenie b na wyklad nie trzeba chodzic byc bardzo nudny przepisywanie skrypt nie miec sens tracic na on czas material bez problem mozna przerobic sam dla malo systematyczny student moc sprawic drobny trudnosc ale to dlatego ze sam kurs byc trudny i material byc dosc obszerny w semestr dwa kolo z zadanka taki jak w skrypt banal jesli sie cos wczesnie sam przeliczyc bez duzy problem mozna kozystac z sciag na egzamin byc podobnie byc jeszcze latwiejsz powtorke anal i w wydanie zespoloc wyklad olac chodzic na cwiczenie sledzic to co sie dziac na tablica przed kolo przejzec skrypt kolo byc standardowy i miec sie zaliczec piatka jak bardzo osiagalny bez wielki wysilek jedyny wady pan doktor K byc to ze otaczac on niezbyt przyjemny zapach ale byc przyjazny dla student polecac;3
177;pani doktor byc sluzbistka i nie dac sie z on zbytnio dogadac on wiedziec swoj i tyle nie miec ugoda na zjecie trzeba sie przygotowywac i potem pytac caly zajecie pod tablica dawac niewielki wprowadzic do kolejny zajec a raczej przepisowac zadanie z kartka przy on niewiele mozny sie nauczyc wedlug pani doktor konsultacja cyt;1
178;z zaliczeen kurs nie byc najmniejszy problem wszyscy sie udac pytanie latwiutki naprawde sam podstawa wyklad prowadzic niestety nieco chaotycznac pol godzina doktor spedzac na przypominanie co byc tydzien temu czas sie zakreci jesli ktos oczekiwac nowosc sroga sie zawiesc doktor szczygiel opowiadac z sentyment o odra twierdzic z mysz podlaczac sie pod port com i nie reagowac na uwaga student ze taki mysz juz prawie nie miec i wyklad byc w wiekszosc poswiecic starocia;3
179;docent kolodzo bardzo sympatyczny obecnosc na zajeci nie byc obowiazkowy na koniec jesli brakowac ty jeden punkt to bez problem nat a;3
180;wyluzowac koles wyklad nudnawy mowic czesto za cicho czas zaczynac pisac na tablica taki rzecz ze mozna odleciec ale zaliczenie w miara latwy ale trzeba miec szczescie nie siedziec z przod p ten pan az pros i;3
181;spac sie dac i warunki byc sprzyjac duszno i ciasno obecnosc sprawdzac slownie wiec trzeba byc obecny cialo i duch nie dac sie nikt wpisac na lista fajny stary pan wrazliwy i miec duzy wiedza zyciowy do przekazac mlody pokolec;3
182;zaliczec kurs na podstawa notatka z wyklad badz praca do napisac nie sprawdzac obecnosc a prowadzic ciekawie w ciag h powiedziec minuta na temat a resztec opowiadac rozny historia z temat nie zwiazac;3
183;mial z ten pan cwiczenie i byc calk zadowolony zadanie na kolo z skrypt albo z ksiazeczka kolo K;2
184;zajecie prowadzic w zawrotny tempo przez jeden semestr przerabiac caly ksiazke na poziom b zaliczec ten kartkowka i test z egzamin b nie miec wiekszy problemow z dobro ocena mily sympatyczny kobieta lubic student;3
185;w wemif wyklad fenomenalny cwiczenie ciekawy ale dosc trudny potrafic i to jeszcze jak kolokwiac jesli oblejec to egzamin zdarzylac sie jeden niezbyt przyjemny teoria specyficzny swietny swietny ale niezbyt luzny zajebista na wyklad na cwiczenie dobry ale wymagajacy algebry z on byl najfajniejszy kurs na pierwszy semestr tlumaczy material tak z kazda zrozumiec jasno klarownie i gruntownie bez pospiech na cwiczenio robic tylko ciekawy zadanie kola SA sredni trudnosci ale warto sie na on uczyc ja poszedl na egzamin i musz powiedziec z byl trudny nie miec szansa zeby zaliczyc egzamin na wyzy niz na poczatek gosc starac sie wystraszyc ale byc bardzo fajny czlowiek jak pogadalismy z on raz na cwiczenio na prywatn i na luz to okazal sie zajebisty rozmowca dziewczyna muszac sie uzbroic w cierpliwosc i tolerancja mog miec pewno z doktor dudek sie on zaopiekywac dowcip miec ostry ale nie chamski;3
186;miec em przyjemnosc z ten doktor miec zajec algebro i i algebry liniowa ii nie byc on przyjazny student on atut byc to z dobrze wykladac choc mial u on z algebry i algebry ii to do dzisiaj pamietac w jaki sposob rozwiazywac wazniejsze zadanie z ten przedmiot prawde mowiac dobrze pomeczyc sie na rokku nizec poznie panikowac tyle komplement a zeczywistosc bywac szokujacy kolokwia sa stanowczo zatrudny poniewaz tresc zadanie wykraczac swoj trudnoscie poza skrypt ale na egzamin natomiast byc latwo poniewaz nikt ukladac zadanie nie dawac podobny do ten napisac przez michalik ogolny ocena dac sie przezyc ale nie polecac;3
187;kurs informacja patentowy ocena w porzadek b pan kotarba to bardzo przyjazny i idacy na reke wykladowiec na zaliczenie byc kolokwium albo praca polegajaca na ocena zdolnosc patentowy wybrac wynalazek zajmowac to par godzina i z glowa sam wyklad nudny a przyjemny glos profesor popoludniowy godzina sprawiac z wiele wyklad przespac em obecnosc nie byc sprawdzac ogolnie polecac szczegolnie ze to human za punkt;2
188;wyjatkowo mily czlowiek nieco zestresowac obecnosc swiat i czlowiek ale jakos siebie radzic patrzec w podloga podobno pomagac kolokwi byc tak prosty z bardzo sie nie dac zadanie z skrypt przed kolokwium mowic jeszcze ktory ale jezeli nie miec sie samozaparcie ciezko sie cos porzadnie nauczyc jesli miec mozliwosc a semestr zapowiadac sie na tyle ciezko ze warto wrzucic na luz zapic sie do kapelka;3
189;ocena moze byc zaliczec kola egzamin nie potrafic poradzc siebie z student ciagle on ktos przeszkadzac na sala szum i rozmowa byc trochy nie slowny jak m z czegos nie bedzie to i tak bedzie przygotowywac kola jak on sie podobac na drugi kolo trafilo ja sie zadanie z poczatek wykladow co obowiazywalo na kolo ogolnia nie byc zla zadan nie dawac jakis wyszukany i trudny trzeba sie troche przygotowac ale luzik jak dla ja zaliczyl w egzamin;3
190;mysle ze byc to dobry wybor na rr prowadzic wszystko skrupulatnie wytlumaczyc jak sam mowic;2
191;algebry wyklad bardzo fajny kobieta robic sporo przykladowy zadanie warto wiec sie pojawiac na wyklad szczegolnie jesli to pierwszy kontakt z algebra wszystko byc jasno wytlumaczic jesli nie to spokojnie mozna zadawac pytanie polecac;2
192;doktor krzeminski to fizyk i matematyk w jeden bardzo przyjemnie chodzic sie do ten pan na cwiczenie nie wiedziec jak na wyklad nie chodzic em kolokwiac na poziom skrypt nie problem sie nauczyc myslec ze mozna bez zaden obawa brac kurs z doktor krzeminski;2
193;doktor adac swida kurs ekonomia przedsiebiorstwo polecac b zaliczec za obecnosc d nic nie tzreba robic mozna czytac gazete lub ksiazke d goscie miec z rok taki spox d czytac listy wiec nie wpiszesz sie na zalegly obecnosc u my raz puscic listy ale potem stwierdzic z daleko byc czytac bo tak szybko niedziwi sie czlowiek siebie wpisywac obecnosc wczesnie a nawet na zapas d hehe miec em nieobecnosc na chyba i dac ja mozna sie z on dogadac lu zwolnic on przyniesc d uznawac d;2
194;wozniak Wladyslaw Artur dr inz fizykac cw moc byc b na cwiczenia nagr a;2
195;przyrzada polprzewodnikowy i polecac dla wemif u to chyba pierwszy kontakt z perspektywa wykladow na i semestr z czlowiek ktora opowiadac o naprawde interesujacy strona elektronik gadac duzo i na temat chociaz czas potrafic znuzyc zbyt obszerny rozwazani na temat;3
196;co do ekranowka to musiec stwierdzic ze byc to jeden z najbanalniejszy forma zaliczac kurs pytanie mozna znalezc na siec co rok byc ten sam a wiec niezaleznie od poziom on trudnosc z zaliczeen problem nie miec zaden wystarczyc siasc dzien wczesnie znalezc wydrukowac wziasc z siebie i sciagnac w wersja bardzo pro wkuc on na pamiec i tyle nie wiedziec z co mozna miec tu problem;3
197;kolodzi b docent podstawa chemia ogolny laborka ocena zloto kobieta d b w semestr robic dwa kartkowka tak banalny ze jak ktos przygotowac sie przez minuta do on to nie miec problem by zaliczyc on na conajmni na zajecia wykonywac sie prosty cwiczenie ktory nie sprawiac trudnosc jesli tylko uwaznie przeczytac sie instrukcja ponadto trzeba pisac krotki opis to co sie robic na zajecia w zeszycie oraz trzeba wyciagnac odpowiedni wniosek mniej kumat moc bez problem spisac on od ktos inny polecac on wszyscy nie chemikom pan;2
198;w ciagu semestr pytac z przygotowanie do laborka raz zazwyczaj zapominalac o to wystrczylac ja dobrze zagadac sprawozdanie kazalac poprawic do bul a jesli chodzic o termin on oddawac to prawie do konca sesja zaliczenie biezy trochy dziwny srednie ocena z sprawozdanie zalezy to od on humor;3
199;matematyka to on cie nie nauczyc ale jesli umiec sie sam z skrypt nauczyc to zapic sie do on SA kolokwiac na kolokwi sam wymysla zadanie ktore raz SA latwy a raz nie teoretycznie zeby zaliczyc trzeba miec punkt z dwoch kolokwiow ale kumpel mial i poszedl do on nasciemnial on z musiec gdzies wyjechac a on on dopytal no i oczywisc zaliczyl jesli brakowac ty dwoch punktow do zliczenie to i tak zaliczyc nawet bez dopytka a no i jeszcze jeden pan doktor czas sie zaieszac tak na okolo minuta sam wymysli siebie zadanie a potem rozwiazywac on przez caly zajecie ale ogolnie polecac ten pan;3
200;fizykac h cwiczenie dl a porownaj;3
201;kurs chemia ogolna ii laboratorium ocena suppperr b doktor byc super poprost pomagac i wszystko ladnie wytlumaczyc miec em labork w suma z doktor duczmal ale on prowadzic drugi grupa na ten sam sala to zawsze do on chodzic em po pomoc fajny i przyjemny pan;2
202;pan mgr biezunski byc extra za chodzec pod warunek ze nie miec spoznien ani nieobecnosc duzo cwiczenie mozna cos sie nauczyc no i duzo pograc czesto byc konkurs na punkt zwlaszcza dwutakt i test sprawnosciowy druzyna na ogol od steetball do kosz na caly boisko;2
203;jako przedstwailcielka plec piekny moge powiedziec ze prowadzak ogolnie byc okolo fakt duzo pytac mecz zwlaszcza dziewczyna ale potem to plusowac na kolo wystarczyc uczyc sie jeden nocke i byc okolo;3
204;niemiecki a e polecac nawet bardzo pani mgr robic sporo zeby student zdac egzamin stary sie robic wszystko to co trzeba i nie zameczac czlowiek zbednymi pier d;2
205;miernictwo elektroniczny laboratorium ocena ujsc od bieda b to byc dziwny pan ktory sam zabardzo nie wiedziec co chciec laborka rozpoczynac sie od wejsciowka z cwiczenie obecny i cwiczenie ktory miec smy na poprzedni laborka ale byc w miary latwy do nauczec z instrukcja jak ktos byc obeznac z elektronika to poradzic siebie u on bez problem;3
206;informatyka w wemif ciekawy na luz potrafic ale trzeba byc na bierzaco i rozumiec o co chodzic dosc trudny kolokwi raczej nie humor informatyczny jak dla ja swietny fenomenalny goraco polecac swietny prowadzak nie zapomnial jak to byc student kolokwiac dosc trudny ale spokojnie do przejscie prawdziwy pasjonat temat oby wiecej taki na pwr ja tez przy okazja pozdrawiac;2
207;wyk cw zarowno wyklad jak i cwiczenie prowadzic bardzo starannie i precyzyjc jesli chciec sie nauczyc wybierz doktor gorniak niestety z zaliczeen nie byc latwo kolokwiac oceniac w system ale generalnie jesli byc na biezaco zdac ja bezstresowo miec em w kolokwi z obydwu przedmiot na egzamin nie byc em ale slyszec em ze byc ciezko;3
208;pani barbara na pewno dobrze wyloza sprawa dobrze opowiedziec i kazdy wiedziec co do osobowosc to nie dawac rada miec bardzo rozny i dziwny nastroj jak kobieta nie mozna do on mowic pani doktor bo to on obrazac to byc pani docent i nie mozna powiedziec inaczej na zajecia nie mozna popatrzec na okno trzeba zawsze powiedziec tak oczywiscie rozumiec nie mozna sie smiac ani nic z ten rzecz pani doc lubic troszke wazelina ahao powiedziec em ten pani byc automatyk ale na wydzial elektronik wiec pisze o on w ten dzial;3
209;pani starszy data wiec nie spodziewajc sie fajerwerk na wyklady przepisowac skrypt na tablica wymagac absolutny cisza miec sluch i wzrok absolutny uslyszec i wypatrz wszystko na dodatek pamietac kto gdzie na ktory wykladzac siedziec i kiedy on nie byc lubic jak sie przychodzic do on na konsultacja z zadanka i ogolnie jak ktos kojarzyc z twarz i nazwisko to byc dla ten osoba lagodniejsz kolokwi raczej prosty zadanka elemantarny wystarczyc znac wzor na dodatek zadanie praktycznie z skrypt tylko zmieniac liczba kochac ten ksiazeczka;3
210;wstep do programowania wyklad raczej odradzac b juz po pierwszy wyklada nabrac em przekonanie a po drugi byc em juz pewny ze nie byc na on chodzic byc po prosty nudny potem byc kolkwium trudny test wybor ostry pilnowanie niewiel zaliczyc poprawka oceniac duzo lagodnie ostatecznie kazdy kto choc troszke sie pouczyc zaliczyc;3
211;wyklad prowadzic nawet ciekawie ocena byc za obecnosc ale trzeba uwazac bardzo nie lubic gadajacy i zdarzac on sie postawic przy nazwisko kropka jak sie pojawic kolejny to miec nieobecnosc ale nie przeszkadzac on jak nie uwazac ale musiec siedziec cicho i zajmowac sie na przyklad gazet i tym podobne polecac;2
212;zgadzac sie w zupelnosc z powyzszy opinia warto chodzic na wykalad bo byc niepowatrzalny;2
213;wyklad byc niezrozumialy pokazywac wszystko byc na slajde z wyklad nic nie zrozumiec trzeba sam sie uc zyc ale doktor panek miec bardzo fajny humor i dac sie z on pozartowac i dogadac kola SA w miary prosty uczyc sie i zdac nie byc wymagajacy czlowiek jeden kolokwium na koncu semstr ale czsami dac sie z on rozmawiac;3
214;uciekajt od on jesli tyklo mozec mial z on pakiety uzytkowy koszmar tyle raz co sie na wqrwial to masakry zawsze wychodzilem znerwiyc zadaz zadamoe i nic wiecej nie powiedzial zadc konkretow o co chodzic w on i zamiast godzina bez przerwa to mielismy godzina bez przewry i to normalny godzina a nie po minuta polecac on omijac szeroki luk rok budownictwo mial teraz z on niezla jazde chcial dac kolo wpisow do indeksow w godzina nie wyszloyc oczywisc ponad indeksow nie oddal dodac z odbywalo sie to w sobote od a skonczylo o czyli malo ciekawie zdenerwowal trochy czlowiek oj zdenerwowal jakies to co czekalo ten dostal w miary szybko indeksy po jakis godzinka wykrelsc ten nazwisko z planow;1
215;  nie wszystko sie rozumiec ale jeszcze dac sie wytrzymac przecietnie jak sie postarac to sie nauczyc kolokwia czastkowy odpoweidzic ustny trudny trzeba sie uczyc ale mozna metr w przewidziec co byc nie miec zaden przyjazny student tez czlowiek moc byc kobieta w miary spoko byc duzy formalistka i na kolokwi trzeba sie pilnowac duz plus to dodatkowy punkt za aktywnosc jesli ktos sie troche pouczyc to zaliczyc bez problem bo no kolo SA zadanie raczej standardowy polecac przecietny tak problem byc przedstawic klarownie kolokwiac czastkowy latwy jesli sie czlowiek uczyc nie miec zaden w norm przyjazny student tez czlowiek polecac miec na imie agnieszka nie Teresa tak sie przedstawiac na pierwszy zajecia corka nie podac sie do matka na wyklada byc spokojnie rozwiazywac na tablica mnostwo przyklad ktory w wiekszosc mozna zrozumiec na kolokwium dwa zadanie prosty dwa trochy trudny ale wszystek zgodny z przerobinymi na zajecia nie identyczny nie miec limit punktowy z jeden kolokwium jesli trochy brakc do zaliczec to na dopytke polecac;3
216;moc byc dla ten co chciec zdac w kolo i potrafic sie sam nauczyc otoz doktor mierczynski byc straszny dziwak miec wlasny system oceniac zadanie czyli udejmowac punkt jak cos byc zrobic tak jak on nie lubic mozna on poznac ale tylko czesciowo chodzec na wszystek wyklad a wykladac nieciekawie nudno starsznie mozna usnac bowiem po prosty przepisowac skrypt tylko czas dodawac cos od siebie kolo dosc prosty na wyklad czas wskazywac jaki zadanie byc i byc potem ale to tylko jedyny on atut w ogol z on nie pogadac chyba ze chciec tylko zobaczyc praca lub pogadac o matematyka sprawdzac kolo i egazmina bardzo szybko wynik byc w ciag okolo doba czas nawet szybko na on stronka pan;3
217;kurs rosyjski a a e numer b miec em z on semestra byc zajebista atmosfera na zajecia doskonac potrafic nauczyc zrozumiec nie spieszyc sie z robiyc material czesto wracac do trudniejszy rzecz byc trochy sluchac troche ogladac material to glownie ksiazka pawac c;2
218;doktor wojs rzadko bywac na zajecia ktory prowadzic gdyby nie to ze byc bardzo szanowany naukowc i polowa swoj nieobecnosc moc wytlumaczyc daleki podrozami i slawieen dobry imie nasz uczelnia byc by beznadziejny wykladowca a tak sila wysoki wszyscy byc z on dumny nawet ja z zaliczeen nie robic problem ale na wysoki ocena trzeba juz umiec przerazajacy rzecz wyklad byc ciekawy choc nie zawsze dokladny i przejrzysty co wprowadzac spory zamieszanie z wzglad na niewielki problem z zaliczenie polecac wszyscy dla zdolny student tez byc to ambitny wybor;3
219;cw ocena polecac b polecac nie byc zle na cwiczenia robic krotki wprowadznie do temat i czas przyklad brac do tablica i stawiac pulsy i minus jezeli ktos wziac i ten ktos nie zrobic zadanie duez czesc grupa zaliczyc w kolokwi;2
220;kurs przyrzad polprzewodnikowy labolatorium ocena nie miec dobry goraco polecac byc to przyklad osoba jak bardzo pozytywnie nastawiony do student co prawda kartkowka robic ale prosty i z zagadnienie z instrukcja zaden wymyslny wynalazek jezeli kartkowka ty nie pojsc to i tak moc przystapic do zajecia nie wyrzucac tyle ze kartkowke ladnia opracowac bedzie trzeba przyniesc na nastepny zajecia pani wszystko co trzeba zrobic wypisowac na tablica i pokazywac do to mozna sie pytac o wszystko sprawozdanie zadko oddawac do poprawka ale wiedziec ze kilka osoba sie zdazyc sprawozdanie mozna oddac pod koniec zajecia albo na nastepny a w rzeczywistosc nawet duzo pozni i mimo wszystko mozna dostac dobro ocene ogolnie jak bardzo sie zapisywac d;2
221;pan docent byc swietny czlowiek wyklad byc prowadzic w bardzo przystepny i ciekawy sposob mozna sie sporo dowiedziec egzamin faktycznie byc dosc trudny ale na poprawo zwykle byc ten sam zadanie ewentualnie zmienic dane albo przemieszac grupa co na termin podstawowy warto tez przejrzec egzamin z poprzedni rok pytanie sie zawsze powtarzac ogolnie baaaardzo polecac;2
222;lab ocena polecac bardzo sympatyczny skory do pomoc prowadzic luzny atmosfera oceniac raczej na plus;2
223;  d bardzo fajnie prowadzic zajecia ocena byc za obecnosc wiec warto chodzic mozna sie przy okazja nauczyc dobrze tanczyc co kiedys moc sie przydac naprawde polecac d;2
224;pan Merdas posiadac niestety tylko tytul mgr nad co nieustannie ubolewac kurs analiza ii u ten pan wspominac dobrze z wsztstki matematyk na polibud niesamowity poczucie humor ciaglec wstawka dla rozsmieszec towarzystwo i tak dalej wszystko byc jasny prosty i klarowny czesto zdradzac jaki zadanie znajda sie na kolokwium a juz na pewno podac dokladc typ;2
225;kurs finanse firma polecac b jak wysoko wyklad calkiem ciekawy pan doktor dobrze wiedziec ze humac na polibuda to nie byc wazny sprawa dlatego nie robic zaden kolokwium ani problem z zaliczenie wystarczyc chodzic na zajecia na kazdy zajecia sprawdzac obecnosc ogolnie bardzo fajny human do odklepac a jak ktos sie chciec cos jeszcze nauczyc to myslec ze wyniesc calkiem sporo z wyklad;2
226;wedlug ja jeden z dwoch dobry wykladowcow zaraz po cichoniu wykladac tak aby student zrozumial mial z on tylko algebry a jak sie byc aktywny tzn sluch sie to co mowi i czas cosc swoj dorzuci to latwie sie rozumiec a potem na egzamin albo raczej;2
227;fizykac h loboratorium elektronik air no na laborka to akurat nie miec co uczyc ale tlumaczyc nie potrafic mota sie nie pamietac co zrobic w jaki cwiczyc kartkowka w duzy stopien sprawozdanie ogolny wizerunek student bardzo rozny ale banalny z podstawa albo z cos co w ogol nie miec w instrukcja oj raczej brak starac sie byc mily miec m z ten pani kurs w semestr zimowy pani dopiero zaczynac wtedy uczyc i tak wlasciwie nie wiedziec jaki swoj wizerunek miec wykreowac na poczatek wydawac sie grozny ale kartkowka dawac banalny i wszystek osoba w grupa miec ten sam ptanie i siedziac obok siebie potem okazac sie bardzo mily ale zaczac przesadzac z kartkowka porozsadzac my dawac jakis pytanie nie z instrukcja a nawet zadanie na koniec wymyslic kartkowka z liczyc blad sprawozdanie w zwracac najczascie za pierdola pani niezmiernie pedantyczny szczegolnie w wniosek czepiac sie dobierac slowo blad ortograficzny i interpunkcyjny a nawet powtorzenie wyrazowych sprawozdanie musiec byc sliczny i przejrzysty i choc byc czep i;3
228;fantastyczny kobieta od raz widac ze z uniwerek a nie z polibuda zajecie odbywac sie w mily atmosfera wszystko mozna zrozumiec oplacac sie przed zajecie zainteresowac sie zadani z skrypt i zglaszac sie na cwiczenia przekladac sie na ocena koncowy ciezko nie zaliczyc w kolokwia zwlaszcza jezeli tydzien przed kolo zapytac sie grzecznie jaki byc typ zadanie i przygotujedziec siebie odpowiedni pa e;2
229;ocena wybraniec bog kurs filozofia spoleczny inny brak w ten rok nawet x w tydzien nie znac osoba ktora nie bylaby zadowolony po ten kurs ksiadza irka niesamowicie prowadzic zajecie pomimo z nie sprawdzac obecnosci dawac za nia ocene i byc to w praktyka byc krotka rozmowa z on po ktory miec sie a tak naprawde on mowy student sluchajac jak juz mowil nie sprawdzac obecnosci a prowadzic tak ciekawie z czlowiek i tak przychodza ciezko sie dostacc na on kurs dopiero w ten rok miec dwa termin jak sie miec pierwszy dzien zapis po to mozny juza zapomniec o wolny miejsce polecac;2
230;dzieki on jeszcze byc student pan;2
231;podstawa chemia ogolny wyk lab ocena nie miec zdanie b wyklad sprowadzac sie do czytac wyswietlany slajd ktory i tak byc na necie laborka zas prowadzic w surowy atmosfera dawac okazja do wiele smiech z szorstkiego i grozny podejscie profesor apostoluka do temat bron bozy zeby uslyszec ten smiech przyklad student zbic kolba wystraszony pokazywac on profesor a ten odpowiadac bardzo groznie wyrz u;3
232;doktor radojewski beaty wprowadzic do informatyka wyklad multimedialny technika komputerowy labork ocena sredni b urlo httpwwwntifpwrwrocplkwazardefaulthtm portalik edukacyjny kwazar pod redajca doktor beata radojewski urly byc to taki dwa kurs ktory zdecydowanie by metr skreslic z lista przedmiot nikt nie wiedziec po co on i na co kto wyklad byc tragicznie nudny z wyjatki jeden o fraktal wyklad zaliczac sie test wielokrotny wybor wszyscy wiedziec jak beznadziejny byc taki test sprawdzajace wiedz z informatyka na laborka moc juz nie byc tak nudno bo sie bawic glownie fotomontaz ale za to byc wyscig szczor kto pierwszy skonczyc zadanie dostawac wiecej punkt niz pozostaly ostatni zadanie to napisac stryc internetowy na zadac tematyka ogolnie miec bardzo niesprawiedliwy system oceniac poniewaz zdolny studenci ktory miec tyl z programowanie nie miec szansa na dobry ocena;1
